__run_id,__done,Algorithm,Language,GPT,Repetitions,avg_cpu,avg_mem,avg_disk_io,run_time(s),total_energy(J),monsoon_run_time(s),average_power(W)
run_542,DONE,pidigits,py,False,3,32.9,3.673,0,2.264914274,8.569741,2.264996052,3.783556505
run_543,DONE,pidigits,py,False,4,33.3,3.673,0,2.531533957,9.220472000000001,2.53073287,3.64339998
run_544,DONE,pidigits,py,False,5,34.1,3.676,0,2.324509859,8.731255,2.312144756,3.776258066
run_545,DONE,pidigits,py,False,6,34.1,3.669,0,2.624996185,9.505272,2.603817225,3.650514127
run_546,DONE,pidigits,py,False,7,33.0,3.676,0,2.536497831,9.058849,2.514740944,3.602299004
run_547,DONE,pidigits,py,False,8,32.9,3.673,0,2.284427881,8.386476,2.279965401,3.678334566
run_548,DONE,pidigits,py,False,9,32.9,3.67,0,2.313431025,8.59411,2.31516242,3.712098002
run_549,DONE,pidigits,py,False,10,33.7,3.676,0,2.327641964,8.694722,2.344228745,3.708990507
run_550,DONE,pidigits,py,False,11,32.5,3.671,0,2.628064871,9.509274,2.608001709,3.646191484
run_551,DONE,pidigits,py,False,12,32.6,3.672,0,2.411565065,8.964089999999999,2.406511068,3.724931986
run_552,DONE,pidigits,py,False,13,32.2,3.668,0,2.295347214,8.621552,2.288327932,3.767621
run_553,DONE,pidigits,py,False,14,32.6,3.678,0,2.313403845,8.880751,2.328224182,3.814388163
run_554,DONE,pidigits,py,False,15,34.1,3.666,0,2.315054893,8.756409999999999,2.307471752,3.794807076
run_555,DONE,pidigits,py,False,16,32.2,3.678,0,2.619225025,9.421893,2.62485528,3.58949056
run_556,DONE,pidigits,py,False,17,31.8,3.68,0,2.627889872,9.636401,2.605790615,3.6980719
run_557,DONE,pidigits,py,False,18,32.5,3.666,0,2.318506956,8.541853,2.324832439,3.674180258
run_558,DONE,pidigits,py,False,19,32.2,3.674,0,2.570071936,9.480304,2.583106995,3.670116652
run_559,DONE,pidigits,py,False,20,33.3,3.68,0,2.274191141,8.555651,2.265437365,3.776599923
run_560,DONE,pidigits,py,False,21,38.5,3.623,0,2.282094955,8.470398000000001,2.292868614,3.694236124
run_561,DONE,pidigits,py,False,22,32.1,3.677,0,2.6356318,9.487503,2.640731573,3.592755567
run_562,DONE,pidigits,py,False,23,32.5,3.672,0,2.598060131,9.439864,2.613957882,3.611329725
run_563,DONE,pidigits,py,False,24,32.6,3.673,0,2.624205828,9.55252,2.622949839,3.641899768
run_564,DONE,pidigits,py,False,25,32.6,3.674,0,2.615409851,9.484918,2.624857664,3.613498163
run_565,DONE,pidigits,py,False,26,33.3,3.677,0,2.630097866,9.397483,2.64221859,3.556663554
run_566,DONE,pidigits,py,False,27,32.6,3.676,0,2.416459799,9.0518,2.422968149,3.735831296
run_567,DONE,pidigits,py,False,28,37.2,3.617,0,2.200368881,8.237885,2.187614918,3.765692344
run_568,DONE,pidigits,py,False,29,32.6,3.679,0,2.561371803,9.234881999999999,2.537151814,3.639861968
run_569,DONE,pidigits,py,False,30,33.3,3.675,0,2.378051758,8.998714,2.386520624,3.770641598
run_570,DONE,pidigits,py,True,1,34.9,3.682,0,2.727340698,10.075678,2.726553202,3.695390273
run_571,DONE,pidigits,py,True,2,33.3,3.676,0,2.252264261,8.400032,2.254981518,3.725100217
run_572,DONE,pidigits,py,True,3,32.6,3.679,0,2.260779858,8.467253,2.257738352,3.750325218
run_573,DONE,pidigits,py,True,4,34.1,3.663,0,2.356428862,8.921385,2.359959126,3.780313437
run_574,DONE,pidigits,py,True,5,33.3,3.68,0,2.625769854,9.546103,2.60952282,3.658179626
run_575,DONE,pidigits,py,True,6,32.6,3.7,0,2.397549152,8.887091,2.370797634,3.748565762
run_576,DONE,pidigits,py,True,7,37.2,3.675,0,2.268309832,8.813443000000001,2.280587673,3.864549161
run_577,DONE,pidigits,py,True,8,33.3,3.661,0,2.204361916,8.387942,2.218261003,3.781314397
run_578,DONE,pidigits,py,True,9,32.6,3.663,0,2.608368874,9.251973999999999,2.608020306,3.547508537
run_579,DONE,pidigits,py,True,10,32.5,3.669,0,2.210573196,8.528215000000001,2.203374624,3.870524161
run_580,DONE,pidigits,py,True,11,32.1,3.672,0,2.252035856,8.440269,2.238646269,3.770255623
run_581,DONE,pidigits,py,True,12,32.6,3.678,0,2.10628581,8.033054,2.108804226,3.809293428
run_582,DONE,pidigits,py,True,13,31.8,3.683,0,2.723145008,9.798364000000001,2.702814579,3.625244658
run_583,DONE,pidigits,py,True,14,32.6,3.696,0,2.609925985,9.513171000000002,2.601389408,3.656957878
run_584,DONE,pidigits,py,True,15,32.6,3.674,0,2.31811285,8.654433,2.328442812,3.716832956
run_585,DONE,pidigits,py,True,16,32.6,3.673,0,2.622575283,9.534258,2.608745813,3.654728508
run_586,DONE,pidigits,py,True,17,33.3,3.671,0,2.619493961,9.617827,2.623838425,3.665556143
run_587,DONE,pidigits,py,True,18,32.1,3.681,0,2.298475027,8.550222,2.312515736,3.697368016
run_588,DONE,pidigits,py,True,19,33.3,3.68,0,2.628221989,9.488382999999999,2.632455826,3.604384669
run_589,DONE,pidigits,py,True,20,32.6,3.675,0,2.401863098,8.933206,2.412267447,3.703240153
run_590,DONE,pidigits,py,True,21,31.8,3.675,0,2.318270922,8.642567,2.312974215,3.736560043
run_591,DONE,pidigits,py,True,22,32.9,3.678,0,2.319417,8.516387,2.296918869,3.707743798
run_592,DONE,pidigits,py,True,23,32.9,3.681,0,2.613716125,9.548722000000001,2.610913277,3.657234467
run_593,DONE,pidigits,py,True,24,32.1,3.7,0,2.625684977,9.497072000000001,2.616794825,3.629276685
run_594,DONE,pidigits,py,True,25,33.3,3.67,0,2.303749084,8.575707,2.303950787,3.722174599
run_595,DONE,pidigits,py,True,26,32.5,3.679,0,2.604490042,9.497195,2.591661453,3.664519979
run_596,DONE,pidigits,py,True,27,32.6,3.677,0,2.239936829,8.475217,2.2573452,3.754506488
run_597,DONE,pidigits,py,True,28,32.5,3.676,0,2.323335886,8.704905,2.312017441,3.765069008
run_598,DONE,pidigits,py,True,29,33.3,3.674,0,2.597546101,9.433562,2.59226203,3.639123767
run_599,DONE,pidigits,py,True,30,32.6,3.678,0,2.323610067,8.665505,2.32907629,3.72057592
run_600,DONE,pidigits,js,False,1,33.3,3.674,0,2.326060057,8.580729999999999,2.330717325,3.681583265
run_601,DONE,pidigits,js,False,2,33.3,3.685,0,2.279207945,8.396722,2.283558846,3.67703325
run_602,DONE,pidigits,js,False,3,33.3,3.676,0,2.326736212,8.5382,2.313752651,3.69019571
run_603,DONE,pidigits,js,False,4,33.3,3.673,0,2.319394112,8.457699000000002,2.312654018,3.65713974
run_604,DONE,pidigits,js,False,5,32.6,3.685,0,2.327490091,8.51423,2.323081732,3.66505846
run_605,DONE,pidigits,js,False,6,32.1,3.685,0,2.60939908,9.468554000000001,2.609943628,3.62787679
run_606,DONE,pidigits,js,False,7,32.1,3.682,0,2.725702047,9.90129,2.738019466,3.616223511
run_607,DONE,pidigits,js,False,8,32.6,3.687,0,2.298152924,8.511252,2.307800293,3.688036669
run_608,DONE,pidigits,js,False,9,33.3,3.69,0,2.301540852,8.539367,2.296336889,3.718690946
run_609,DONE,pidigits,js,False,10,33.7,3.685,0,2.311202049,8.728197,2.328462362,3.748480908
run_610,DONE,pidigits,js,False,11,35.0,3.816,0,2.161986113,8.022784,2.165639877,3.704579208
run_611,DONE,pidigits,js,False,12,33.3,3.69,0,2.287055731,8.484084,2.285247803,3.712544322
run_612,DONE,pidigits,js,False,13,33.3,3.674,0,2.677566051,9.562684,2.671604395,3.579378632
run_613,DONE,pidigits,js,False,14,31.8,3.69,0,2.242960215,8.267926,2.233781338,3.701313966
run_614,DONE,pidigits,js,False,15,33.8,3.685,0,2.292750835,8.316403999999999,2.300004959,3.615819914
run_615,DONE,pidigits,js,False,16,32.6,3.689,0,2.611286163,9.367715,2.609686613,3.589593744
run_616,DONE,pidigits,js,False,17,31.4,3.678,0,2.211745024,8.225167,2.218370676,3.707751359
run_617,DONE,pidigits,js,False,18,33.3,3.703,0,2.630179882,9.459935,2.641114712,3.581796372
run_618,DONE,pidigits,js,False,19,32.6,3.684,0,2.32653904,8.679094,2.311703205,3.754415501
run_619,DONE,pidigits,js,False,20,33.3,3.681,0,2.603992224,9.40788,2.592041016,3.629525868
run_620,DONE,pidigits,js,False,21,32.2,3.684,0,2.417396069,8.86708,2.416862249,3.668839824
run_621,DONE,pidigits,js,False,22,33.3,3.691,0,2.621945143,9.365714,2.638783455,3.549254567
run_622,DONE,pidigits,js,False,23,30.9,3.666,0,2.531039,9.414575,2.555380583,3.684216185
run_623,DONE,pidigits,js,False,24,32.9,3.615,0,2.678594828,9.774599,2.696527481,3.624883987
run_624,DONE,pidigits,js,False,25,33.3,3.683,0,2.283400059,8.496558,2.279982328,3.726589487
run_625,DONE,pidigits,js,False,26,33.7,3.679,0,2.209619045,8.258780999999999,2.204160929,3.746904795
run_626,DONE,pidigits,js,False,27,33.3,3.681,0,2.277836084,8.360039,2.27268219,3.678489923
run_627,DONE,pidigits,js,False,28,33.7,3.681,0,2.564114809,9.168446,2.561295033,3.579613582
run_628,DONE,pidigits,js,False,29,33.3,3.691,0,2.421266079,8.832782000000002,2.426231384,3.640535829
run_629,DONE,pidigits,js,False,30,33.3,3.681,0,2.316996098,8.563286,2.304206371,3.716371251
run_630,DONE,pidigits,js,True,1,33.3,3.693,0,2.415312052,8.794409,2.418393373,3.636467479
run_631,DONE,pidigits,js,True,2,32.2,3.685,0,2.594099045,9.202593,2.589521646,3.553781023
run_632,DONE,pidigits,js,True,3,33.3,3.708,0,2.486025095,9.117479,2.474944353,3.683912694
run_633,DONE,pidigits,js,True,4,32.6,3.688,0,2.630667925,9.498304000000001,2.64257884,3.594331232
run_634,DONE,pidigits,js,True,5,33.3,3.683,0,2.643762112,9.827241,2.631897211,3.733899959
run_635,DONE,pidigits,js,True,6,33.3,3.686,0,2.620279074,9.359217,2.622249126,3.569156181
run_636,DONE,pidigits,js,True,7,34.4,3.685,0,2.316045046,8.479225,2.342926979,3.619073548
run_637,DONE,pidigits,js,True,8,30.2,3.616,0,2.306760073,8.811717,2.325964689,3.788413753
run_638,DONE,pidigits,js,True,9,32.5,3.683,0,2.291769981,8.611377,2.282646894,3.772540191
run_639,DONE,pidigits,js,True,10,31.8,3.688,0,2.642022133,9.425659,2.634574413,3.577677893
run_640,DONE,pidigits,js,True,11,32.6,3.688,0,2.596360922,9.335942999999999,2.606904745,3.581236743
run_641,DONE,pidigits,js,True,12,32.5,3.681,0,2.609457016,9.492526,2.616014242,3.628621836
run_642,DONE,pidigits,js,True,13,33.3,3.685,0,2.316332817,8.614386999999999,2.324977875,3.705148022
run_643,DONE,pidigits,js,True,14,34.5,3.685,0,2.61047101,9.442303,2.60842371,3.619926934
run_644,DONE,pidigits,js,True,15,32.6,3.686,0,2.33336401,8.643708,2.319930315,3.725848178
run_645,DONE,pidigits,js,True,16,32.6,3.693,0,2.395696163,8.82822,2.39999342,3.678435027
run_646,DONE,pidigits,js,True,17,33.0,3.683,0,2.614772081,9.253407,2.597495317,3.562434582
run_647,DONE,pidigits,js,True,18,33.3,3.679,0,2.625882864,9.625266,2.612658978,3.684088084
run_648,DONE,pidigits,js,True,19,32.6,3.684,0,2.394830942,8.871305,2.396513939,3.701754159
run_649,DONE,pidigits,js,True,20,32.6,3.69,0,2.325728893,8.687097,2.317680597,3.748185555
run_650,DONE,pidigits,js,True,21,33.3,3.679,0,2.312731028,8.619765,2.31675148,3.720625563
run_651,DONE,pidigits,js,True,22,32.6,3.676,0,2.212481022,8.206560999999999,2.218834877,3.698590116
run_652,DONE,pidigits,js,True,23,34.8,3.684,0,2.583196878,9.304972,2.594466448,3.586468359
run_653,DONE,pidigits,js,True,24,32.6,3.686,0,2.218893051,8.270131,2.223818302,3.718887718
run_654,DONE,pidigits,js,True,25,31.4,3.679,0,2.233189106,8.284013,2.219157219,3.732954697
run_655,DONE,pidigits,js,True,26,32.6,3.674,0,2.341847658,8.380478,2.339339256,3.582412475
run_656,DONE,pidigits,js,True,27,33.3,3.683,0,2.303349972,8.427007,2.311328411,3.645958451
run_657,DONE,pidigits,js,True,28,32.5,3.686,0,2.306692123,8.486631999999998,2.298456907,3.692317259
run_658,DONE,pidigits,js,True,29,36.0,3.676,0,2.322720051,8.746202,2.308713675,3.788344185
run_659,DONE,pidigits,js,True,30,32.5,3.684,0,2.307172775,8.567307999999999,2.313839912,3.702636405
run_660,DONE,pidigits,cpp,False,1,7.1,3.629,0,2.724564314,9.562947000000001,2.7214849,3.513871225
run_661,DONE,pidigits,cpp,False,2,8.1,3.62,0,2.618750095,9.292915,2.611844301,3.557989611
run_662,DONE,pidigits,cpp,False,3,8.0,3.624,0,2.301606178,8.282291,2.296775818,3.60605118
run_663,DONE,pidigits,cpp,False,4,6.0,3.631,0,2.205869913,8.102514999999999,2.201712132,3.680097517
run_664,DONE,pidigits,cpp,False,5,13.8,3.629,0,2.330600977,8.387511,2.330459118,3.599080891
run_665,DONE,pidigits,cpp,False,6,7.0,3.615,0,2.317270041,8.270347000000001,2.312769413,3.575949636
run_666,DONE,pidigits,cpp,False,7,9.3,3.627,0,2.335319042,8.281946999999999,2.344493151,3.532510508
run_667,DONE,pidigits,cpp,False,8,8.2,3.626,0,2.294366121,8.256851000000001,2.281940699,3.618345967
run_668,DONE,pidigits,cpp,False,9,11.7,3.632,0,2.205919266,7.878654000000001,2.187167883,3.602217522
run_669,DONE,pidigits,cpp,False,10,8.1,3.624,0,2.662770033,9.446776999999999,2.665380955,3.54425026
run_670,DONE,pidigits,cpp,False,11,8.2,3.623,0,2.36461997,8.323737,2.359668016,3.527503451
run_671,DONE,pidigits,cpp,False,12,8.2,3.628,0,2.315068245,8.373461,2.310229063,3.624515453
run_672,DONE,pidigits,cpp,False,13,8.2,3.625,0,2.262444735,8.301233,2.267957687,3.660223753
run_673,DONE,pidigits,cpp,False,14,7.1,3.623,0,2.250522137,8.20829,2.251230001,3.646135837
run_674,DONE,pidigits,cpp,False,15,8.1,3.627,0,2.302775145,8.350918,2.313070774,3.610316657
run_675,DONE,pidigits,cpp,False,16,8.1,3.629,0,2.619336128,9.215086000000001,2.612570524,3.527210298
run_676,DONE,pidigits,cpp,False,17,14.1,3.629,0,2.582337856,9.28055,2.58859539,3.585168154
run_677,DONE,pidigits,cpp,False,18,10.3,3.63,0,2.314273119,8.427264000000001,2.321868896,3.629517513
run_678,DONE,pidigits,cpp,False,19,7.1,3.622,0,2.639910221,9.254441,2.652942419,3.488368526
run_679,DONE,pidigits,cpp,False,20,8.1,3.626,0,2.316877842,8.409496,2.297020912,3.661044679
run_680,DONE,pidigits,cpp,False,21,7.1,3.622,0,2.622714281,9.229979,2.634384155,3.503657024
run_681,DONE,pidigits,cpp,False,22,9.2,3.625,0,2.30690527,8.508065,2.327899933,3.654824032
run_682,DONE,pidigits,cpp,False,23,7.1,3.628,0,2.304459095,8.289598,2.295871019,3.610654849
run_683,DONE,pidigits,cpp,False,24,8.1,3.628,0,2.632910967,9.533399,2.642016649,3.608379453
run_684,DONE,pidigits,cpp,False,25,9.5,3.621,0,2.171088934,7.866447,2.171316385,3.622892917
run_685,DONE,pidigits,cpp,False,26,9.5,3.625,0,2.169454098,8.079229999999999,2.186882257,3.694405529
run_686,DONE,pidigits,cpp,False,27,7.1,3.619,0,2.301526785,8.293684,2.280531406,3.636733261
run_687,DONE,pidigits,cpp,False,28,8.2,3.615,0,2.272299051,8.314632000000001,2.281398773,3.644532666
run_688,DONE,pidigits,cpp,False,29,10.6,3.625,0,2.209056139,8.21713,2.205281019,3.726114821
run_689,DONE,pidigits,cpp,False,30,8.1,3.624,0,2.250919819,8.240692000000001,2.250503063,3.66171115
run_690,DONE,pidigits,cpp,True,1,9.5,3.626,0,2.293234348,8.356275,2.296936512,3.638008635
run_691,DONE,pidigits,cpp,True,2,7.1,3.629,0,2.254579306,8.139188,2.264799356,3.593778879
run_692,DONE,pidigits,cpp,True,3,7.1,3.612,0,2.407284021,8.620993,2.395920277,3.598196972
run_693,DONE,pidigits,cpp,True,4,15.1,3.626,0,2.570406914,9.093306,2.578010559,3.527257249
run_694,DONE,pidigits,cpp,True,5,7.1,3.625,0,2.320880175,8.354891,2.305912495,3.623247011
run_695,DONE,pidigits,cpp,True,6,8.2,3.622,0,2.337431908,8.601177999999999,2.328375578,3.694068332
run_696,DONE,pidigits,cpp,True,7,7.1,3.627,0,2.614633083,9.354769000000001,2.626080513,3.562255239
run_697,DONE,pidigits,cpp,True,8,7.0,3.628,0,2.320454121,8.278413,2.332893133,3.548560655
run_698,DONE,pidigits,cpp,True,9,8.1,3.629,0,2.62184906,9.194203,2.625308275,3.502142174
run_699,DONE,pidigits,cpp,True,10,8.2,3.632,0,2.601342916,9.317347999999999,2.593557596,3.592496902
run_700,DONE,pidigits,cpp,True,11,7.0,3.623,0,2.549897909,9.147751000000001,2.578031301,3.54834744
run_701,DONE,pidigits,cpp,True,12,8.1,3.628,0,2.249625683,8.133593,2.246646166,3.620326761
run_702,DONE,pidigits,cpp,True,13,8.1,3.627,0,2.241785765,8.196802,2.245977879,3.649547045
run_703,DONE,pidigits,cpp,True,14,36.7,3.637,0,2.212222815,7.9864180000000005,2.203137398,3.625020488
run_704,DONE,pidigits,cpp,True,15,8.2,3.626,0,2.299163818,8.28181,2.295505047,3.607837796
run_705,DONE,pidigits,cpp,True,16,13.7,3.63,0,2.191203117,8.037376,2.179542303,3.687644006
run_706,DONE,pidigits,cpp,True,17,7.0,3.626,0,2.661738157,9.329893,2.657009602,3.511426168
run_707,DONE,pidigits,cpp,True,18,8.2,3.628,0,2.32174778,8.32944,2.311421394,3.603600753
run_708,DONE,pidigits,cpp,True,19,9.5,3.621,0,2.210150242,7.991313999999999,2.211163521,3.614076565
run_709,DONE,pidigits,cpp,True,20,8.1,3.62,0,2.601656914,9.345054000000001,2.609206915,3.581568794
run_710,DONE,pidigits,cpp,True,21,8.1,3.632,0,2.320214987,8.420277,2.317205191,3.633807429
run_711,DONE,pidigits,cpp,True,22,8.2,3.63,0,2.627403975,9.112353,2.628298044,3.467016618
run_712,DONE,pidigits,cpp,True,23,35.5,3.621,0,2.283654928,8.209977,2.269584179,3.617392378
run_713,DONE,pidigits,cpp,True,24,8.1,3.626,0,2.639268875,9.383074,2.64315176,3.549956564
run_714,DONE,pidigits,cpp,True,25,8.1,3.632,0,2.268604279,8.241722,2.280696392,3.613686419
run_715,DONE,pidigits,cpp,True,26,8.2,3.626,0,2.180147886,8.048965,2.160555363,3.725414955
run_716,DONE,pidigits,cpp,True,27,8.2,3.627,0,2.329331875,8.344139,2.336136818,3.571767905
run_717,DONE,pidigits,cpp,True,28,8.1,3.626,0,2.240913868,8.165206,2.263311386,3.60763723
run_718,DONE,pidigits,cpp,True,29,7.0,3.629,0,2.330703974,8.533112000000001,2.332439184,3.658450101
run_719,DONE,pidigits,cpp,True,30,7.1,3.626,0,2.605635643,9.160747,2.593919992,3.531622923
run_720,DONE,pidigits,c,False,1,8.1,3.624,0,2.608866692,9.245906,2.615176678,3.535480414
run_721,DONE,pidigits,c,False,2,8.2,3.624,0,2.321703911,8.463521,2.332232714,3.62893502
run_722,DONE,pidigits,c,False,3,7.0,3.625,0,2.270666122,8.21812,2.246640921,3.657958799
run_723,DONE,pidigits,c,False,4,7.1,3.621,0,2.239612103,8.304221,2.237759352,3.710953419
run_724,DONE,pidigits,c,False,5,7.0,3.631,0,2.32042098,8.372366,2.326543331,3.598628676
run_725,DONE,pidigits,c,False,6,8.1,3.628,0,2.608726025,9.235247000000001,2.609370947,3.539261905
run_726,DONE,pidigits,c,False,7,7.1,3.631,0,2.321925163,8.397089999999999,2.322025537,3.616278264
run_727,DONE,pidigits,c,False,8,10.4,3.627,0,2.180799961,7.867318,2.172580004,3.621186695
run_728,DONE,pidigits,c,False,9,8.2,3.625,0,2.354969978,8.409165,2.342678308,3.589551553
run_729,DONE,pidigits,c,False,10,11.8,3.629,0,2.534101963,8.892833,2.53292799,3.510890445
run_730,DONE,pidigits,c,False,11,9.1,3.632,0,2.390235186,8.662761,2.37020874,3.654851549
run_731,DONE,pidigits,c,False,12,10.5,3.625,0,2.23801589,8.393005,2.250368357,3.729613649
run_732,DONE,pidigits,c,False,13,7.1,3.628,0,2.286275148,8.311655,2.312622309,3.594039062
run_733,DONE,pidigits,c,False,14,8.2,3.617,0,2.71889925,9.569682,2.71274972,3.527668563
run_734,DONE,pidigits,c,False,15,10.5,3.624,0,2.53503418,8.863459,2.536525249,3.494330974
run_735,DONE,pidigits,c,False,16,8.2,3.627,0,2.696241856,9.420774999999999,2.698672533,3.490892378
run_736,DONE,pidigits,c,False,17,8.2,3.626,0,2.605230093,9.203812000000001,2.607028008,3.53038482
run_737,DONE,pidigits,c,False,18,8.2,3.631,0,2.333254814,8.340668,2.311216831,3.608777828
run_738,DONE,pidigits,c,False,19,14.1,3.624,0,2.547665119,8.98796,2.53180027,3.550027284
run_739,DONE,pidigits,c,False,20,7.0,3.633,0,2.677501202,9.319486,2.690936804,3.463286657
run_740,DONE,pidigits,c,False,21,9.5,3.619,0,2.575536966,9.26751,2.582504749,3.588574082
run_741,DONE,pidigits,c,False,22,7.1,3.622,0,2.27915597,8.367997,2.27188921,3.683277042
run_742,DONE,pidigits,c,False,23,8.2,3.621,0,2.276287794,8.177534,2.271983624,3.599292591
run_743,DONE,pidigits,c,False,24,7.2,3.618,0,2.321190119,8.406283,2.322849035,3.618953805
run_744,DONE,pidigits,c,False,25,8.2,3.622,0,2.631896734,9.242253,2.645526648,3.493539823
run_745,DONE,pidigits,c,False,26,8.1,3.631,0,2.6058321,9.194054,2.612147093,3.519730402
run_746,DONE,pidigits,c,False,27,7.1,3.626,0,2.308558226,8.356653,2.320313931,3.60151832
run_747,DONE,pidigits,c,False,28,7.1,3.629,0,2.332267761,8.522737000000001,2.337192535,3.646570455
run_748,DONE,pidigits,c,False,29,8.2,3.623,0,2.287323713,8.257354999999999,2.294555187,3.59867334
run_749,DONE,pidigits,c,False,30,8.1,3.628,0,2.625622034,9.249121,2.62903142,3.518071822
run_750,DONE,pidigits,c,True,1,8.2,3.619,0,2.305724144,8.402092,2.313325167,3.632040927
run_751,DONE,pidigits,c,True,2,7.0,3.626,0,2.317373991,8.458673,2.328307867,3.632970297
run_752,DONE,pidigits,c,True,3,17.6,3.627,0,2.265324116,8.257351,2.265308142,3.645133535
run_753,DONE,pidigits,c,True,4,8.1,3.629,0,2.253743172,8.159407999999999,2.26382494,3.604257681
run_754,DONE,pidigits,c,True,5,7.1,3.629,0,2.299386978,8.324137,2.280629873,3.6499291
run_755,DONE,pidigits,c,True,6,8.3,3.629,0,2.532788038,9.223709999999999,2.547710896,3.620391314
run_756,DONE,pidigits,c,True,7,15.4,3.625,0,2.251088142,8.231663000000001,2.244725227,3.667113695
run_757,DONE,pidigits,c,True,8,7.2,3.627,0,2.556439161,9.278632,2.585000753,3.589411672
run_758,DONE,pidigits,c,True,9,8.2,3.629,0,2.336481094,8.313400999999999,2.325748205,3.574506045
run_759,DONE,pidigits,c,True,10,7.0,3.623,0,2.595985889,9.146715,2.595608711,3.523918868
run_760,DONE,pidigits,c,True,11,8.2,3.626,0,2.329806805,8.412289,2.329504013,3.611192971
run_761,DONE,pidigits,c,True,12,8.2,3.623,0,2.612569094,9.125368,2.610396624,3.495778424
run_762,DONE,pidigits,c,True,13,7.0,3.629,0,2.553920984,9.158265,2.546168327,3.596881263
run_763,DONE,pidigits,c,True,14,7.1,3.631,0,2.374062777,8.554971,2.391562462,3.577147387
run_764,DONE,pidigits,c,True,15,6.0,3.635,0,2.296284199,8.400774,2.296750784,3.657677584
run_765,DONE,pidigits,c,True,16,10.6,3.625,0,2.18362093,7.8631329999999995,2.163983583,3.63363801
run_766,DONE,pidigits,c,True,17,8.2,3.633,0,2.225600004,8.313812,2.233962774,3.721553394
run_767,DONE,pidigits,c,True,18,8.1,3.627,0,2.23166728,8.069368,2.232568264,3.614388045
run_768,DONE,pidigits,c,True,19,7.1,3.629,0,2.2941432,8.340916,2.297135353,3.631007764
run_769,DONE,pidigits,c,True,20,9.1,3.622,0,2.60965395,9.364436,2.624413967,3.568200643
run_770,DONE,pidigits,c,True,21,7.1,3.626,0,2.617652893,9.123023,2.611609936,3.493256479
run_771,DONE,pidigits,c,True,22,7.1,3.624,0,2.618723869,9.241877,2.609609842,3.541478593
run_772,DONE,pidigits,c,True,23,8.0,3.624,0,2.321506023,8.36677,2.312456131,3.618131233
run_773,DONE,pidigits,c,True,24,7.1,3.627,0,2.391100883,8.610596,2.394553185,3.595909386
run_774,DONE,pidigits,c,True,25,7.1,3.622,0,2.208212852,8.120464,2.214336395,3.667222294
run_775,DONE,pidigits,c,True,26,26.8,3.623,0,2.058846951,7.599586,2.054340124,3.699283453
run_776,DONE,pidigits,c,True,27,7.1,3.627,0,2.591948986,9.13666,2.593965769,3.522274639
run_777,DONE,pidigits,c,True,28,7.1,3.629,0,2.403520107,8.652716,2.423504591,3.570331828
run_778,DONE,pidigits,c,True,29,8.2,3.626,0,2.62676096,9.326421,2.625764608,3.551887521
run_779,DONE,pidigits,c,True,30,6.0,3.626,0,2.314944029,8.487365,2.327980757,3.645805642
run_780,DONE,regexredux,py,False,1,35.6,3.692,0,3.756993055,13.93467,3.750633717,3.715284065
run_781,DONE,regexredux,py,False,2,29.9,3.657,0,3.725245953,13.977891,3.716913223,3.76061813
run_782,DONE,regexredux,py,False,3,35.5,3.682,0,3.652930021,13.990212,3.656034231,3.82660862
run_783,DONE,regexredux,py,False,4,31.0,3.677,0,2.671491146,10.324693,2.678096294,3.855236071
run_784,DONE,regexredux,py,False,5,19.4,3.676,0,4.102545023,14.557886000000002,4.110071182,3.542003276
run_785,DONE,regexredux,py,False,6,32.0,3.655,0,4.010804892,15.008908,3.999833584,3.752383189
run_786,DONE,regexredux,py,False,7,33.3,3.687,0,2.751653194,10.491390999999998,2.750910997,3.813787709
run_787,DONE,regexredux,py,False,8,29.7,3.656,0,4.125351906,14.831914999999999,4.120696545,3.599370884
run_788,DONE,regexredux,py,False,9,31.8,3.685,0,2.591590881,10.231368,2.610787868,3.918881519
run_789,DONE,regexredux,py,False,10,31.7,3.683,0,2.57509613,10.193375,2.57570672,3.957506203
run_790,DONE,regexredux,py,False,11,24.85,3.662,0,4.058367014,14.35305,4.064316034,3.531479893
run_791,DONE,regexredux,py,False,12,30.75,3.706,0,3.771960974,14.117256999999999,3.74846673,3.766141693
run_792,DONE,regexredux,py,False,13,32.2,3.711,0,2.582982779,9.80576,2.562105417,3.827227269
run_793,DONE,regexredux,py,False,14,32.7,3.659,0,3.995274067,15.051452,4.014625072,3.749154984
run_794,DONE,regexredux,py,False,15,32.6,3.688,0,2.670078993,10.319863999999999,2.688121319,3.83906199
run_795,DONE,regexredux,py,False,16,31.7,3.709,0,2.663797855,9.971865,2.663813353,3.743454718
run_796,DONE,regexredux,py,False,17,30.05,3.656,0,4.228731155,15.460744,4.238652706,3.647561005
run_797,DONE,regexredux,py,False,18,19.55,3.664,0,4.113372087,14.749265,4.125082254,3.575508186
run_798,DONE,regexredux,py,False,19,37.25,3.658,0,3.638730288,13.373937000000002,3.642103434,3.672036434
run_799,DONE,regexredux,py,False,20,33.3,3.675,0,2.733927011,10.452988999999999,2.743175507,3.810543374
run_800,DONE,regexredux,py,False,21,28.9,3.718,0,2.479277849,9.403098,2.472732782,3.802715114
run_801,DONE,regexredux,py,False,22,32.95,3.666,0,3.96626687,14.267281,3.9858284,3.579501984
run_802,DONE,regexredux,py,False,23,33.7,3.663,0,3.646708965,13.454633000000001,3.654641867,3.681518809
